,flg,text,is_url,num_emoji,text_length,num_kusa,is_date,is_time,num_hatena,num_bikkuri,is_year,is_month,is_eiga,is_henkakko,is_normalkakko,is_vol,text_wakati,text_del_one
187,2,｢おひとりさま｣の時間を過ごす贅沢｡,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,｢ お ひとり さま ｣ の 時間 を 過ごす 贅沢 ｡ ,ひとり さま 時間 過ごす 贅沢 
188,2,ﾎﾟﾃﾝｼｬﾙが高い人はｺｺが違う!-人事担当者がこっそり教える採用ｳﾗ話 vol.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,ﾎﾟﾃﾝｼｬﾙ が 高い 人 は ｺｺ が 違う !- 人事 担当 者 が こっそり 教える 採用 ｳﾗ 話   vol . 0 ,ﾎﾟﾃﾝｼｬﾙ 高い ｺｺ 違う !- 人事 担当 こっそり 教える 採用 ｳﾗ vol 
189,4,【終了しました】jewelart(ｼﾞｪﾗｰﾄ)ｽﾏﾎﾋﾟｱｽを0名様にﾌﾟﾚｾﾞﾝﾄ,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,【 終了 する ます た 】 jewelart ( ｼﾞｪﾗｰﾄ ) ｽﾏﾎﾋﾟｱｽ を 0 名 様 に ﾌﾟﾚｾﾞﾝﾄ ,終了 する ます jewelart ｼﾞｪﾗｰﾄ ｽﾏﾎﾋﾟｱｽ ﾌﾟﾚｾﾞﾝﾄ 
190,6,文字が超きれいなretina mac!文字にこだわるならこれしかないでしょ【ﾃﾞｼﾞ通】,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,文字 が 超 きれい だ retina   mac ! 文字 に こだわる だ これ しか ない です 【 ﾃﾞｼﾞ 通 】 ,文字 きれい retina mac 文字 こだわる これ しか ない です ﾃﾞｼﾞ 
191,8,家の外装になじむｼｯｸな地ﾃﾞｼﾞｱﾝﾃﾅ?ﾏｽﾌﾟﾛ電工『ｽｶｲｳｫｰﾘｰu0swl00』新登場【売れ筋ﾁｪｯｸ】,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,家 の 外装 に なじむ ｼｯｸ だ 地 ﾃﾞｼﾞｱﾝﾃﾅ ? ﾏｽﾌﾟﾛ 電工 『 ｽｶｲｳｫｰﾘｰ u 0 swl 00 』 新 登場 【 売れ筋 ﾁｪｯｸ 】 ,外装 なじむ ｼｯｸ ﾃﾞｼﾞｱﾝﾃﾅ ﾏｽﾌﾟﾛ 電工 ｽｶｲｳｫｰﾘｰ swl 00 登場 売れ筋 ﾁｪｯｸ 
192,6,ps vita 0g版ﾕｰｻﾞｰで何割のﾕｰｻﾞｰが0g通信を解約したか考えてみる【ﾃﾞｼﾞ通】,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,ps   vita   0 g 版 ﾕｰｻﾞｰ で 何 割 の ﾕｰｻﾞｰ が 0 g 通信 を 解約 する た か 考える て みる 【 ﾃﾞｼﾞ 通 】 ,ps vita ﾕｰｻﾞｰ ﾕｰｻﾞｰ 通信 解約 する 考える みる ﾃﾞｼﾞ 
193,1,“ﾓｰ娘｡からakb00へ鞍替え”徳光ｱﾅが本音爆発,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,“ ﾓｰ 娘 ｡ から akb 00 へ 鞍替え ” 徳光 ｱﾅ が 本音 爆発 ,ﾓｰ から akb 00 鞍替え 徳光 ｱﾅ 本音 爆発 
194,3,ｵﾝﾅ磨きをｻﾎﾟｰﾄする､女子向けｽﾏﾎが登場!,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,ｵﾝﾅ 磨き を ｻﾎﾟｰﾄ する ､ 女子 向け ｽﾏﾎ が 登場 ! ,ｵﾝﾅ 磨き ｻﾎﾟｰﾄ する 女子 向け ｽﾏﾎ 登場 
195,2,【力説自動車.web】第0回:ｸﾙﾏ離れなんてｳｿ! 震災時こそｸﾙﾏを!,0.0,0.0,37.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,False,True,False,False,【 力説 自動車 . web 】 第 0 回 : ｸﾙﾏ 離れ なんて ｳｿ !   震災 時 こそ ｸﾙﾏ を ! ,力説 自動車 web ｸﾙﾏ 離れ なんて ｳｿ 震災 こそ ｸﾙﾏ 
196,7,巨人の拙劣な采配に批判殺到､ﾉﾑさんも｢根拠がｻｯﾊﾟﾘわからない｣,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,巨人 の 拙劣 だ 采配 に 批判 殺到 ､ ﾉﾑ さん も ｢ 根拠 が ｻｯﾊﾟﾘ わかる ない ｣ ,巨人 拙劣 采配 批判 殺到 ﾉﾑ さん 根拠 ｻｯﾊﾟﾘ わかる ない 
197,4,ﾏﾝｶﾞのﾌﾟﾛが選ぶ｢女子の心にｸﾞｯとくる00の名ｾﾘﾌ｣ / 女子のためのﾏﾝｶﾞ特集,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,ﾏﾝｶﾞ の ﾌﾟﾛ が 選ぶ ｢ 女子 の 心 に ｸﾞｯ と くる 00 の 名 ｾﾘﾌ ｣   /   女子 の ため の ﾏﾝｶﾞ 特集 ,ﾏﾝｶﾞ ﾌﾟﾛ 選ぶ 女子 ｸﾞｯ くる 00 ｾﾘﾌ 女子 ため ﾏﾝｶﾞ 特集 
198,6,かっこ良すぎるまな板! ｱｽｸよりaerocoolの｢strike-x air｣登場,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,かっこ 良い すぎる まな板 !   ｱｽｸ より aerocool の ｢ strike - x   air ｣ 登場 ,かっこ 良い すぎる まな板 ｱｽｸ より aerocool strike air 登場 
199,7,【sports watch】人気ｼﾞｮｯｷｰ･三浦に起こった“ｼｮｯｷﾝｸﾞな出来事”,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,【 sports   watch 】 人気 ｼﾞｮｯｷｰ ･ 三 浦 に 起こる た “ ｼｮｯｷﾝｸﾞ だ 出来事 ” ,sports watch 人気 ｼﾞｮｯｷｰ 起こる ｼｮｯｷﾝｸﾞ 出来事 
200,7,｢これは可愛い｣ 佐々木希の後継､ﾌﾞﾚｲｸ必至の新euroｶﾞｰﾙ,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,｢ これ は 可愛い ｣   佐々木 希 の 後継 ､ ﾌﾞﾚｲｸ 必至 の 新 euro ｶﾞｰﾙ ,これ 可愛い 佐々木 後継 ﾌﾞﾚｲｸ 必至 euro ｶﾞｰﾙ 
201,4,史上最大の奇跡を起こす“乙女ｴｯｾﾝｽ”,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,史上 最大 の 奇跡 を 起こす “ 乙女 ｴｯｾﾝｽ ” ,史上 最大 奇跡 起こす 乙女 ｴｯｾﾝｽ 
202,7,日本代表敗戦､ｾﾙｼﾞｵ越後氏は｢海外組みは完全に時差ﾎﾞｹ｣,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,日本 代表 敗戦 ､ ｾﾙｼﾞｵ 越後 氏 は ｢ 海外 組み は 完全 に 時差 ﾎﾞｹ ｣ ,日本 代表 敗戦 ｾﾙｼﾞｵ 越後 海外 組み 完全 時差 ﾎﾞｹ 
203,8,ｽﾏﾎ率が急上昇中! 世界の携帯0割はｽﾏﾎだった【話題】,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,ｽﾏﾎ 率 が 急上昇 中 !   世界 の 携帯 0 割 は ｽﾏﾎ だ た 【 話題 】 ,ｽﾏﾎ 急上昇 世界 携帯 ｽﾏﾎ 話題 
204,0,nttﾄﾞｺﾓ､ｾｷｭﾘﾃｨｰｱﾌﾟﾘ｢あんしんｽｷｬﾝ｣にﾌｨｯｼﾝｸﾞ対策機能を追加!0月末まで無料で使える,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,False,False,ntt ﾄﾞｺﾓ ､ ｾｷｭﾘﾃｨｰｱﾌﾟﾘ ｢ あんしん ｽｷｬﾝ ｣ に ﾌｨｯｼﾝｸﾞ 対策 機能 を 追加 ! 0 月 末 まで 無料 で 使える ,ntt ﾄﾞｺﾓ ｾｷｭﾘﾃｨｰｱﾌﾟﾘ あんしん ｽｷｬﾝ ﾌｨｯｼﾝｸﾞ 対策 機能 追加 まで 無料 使える 
205,2,年収0000万円のﾋﾞｼﾞﾈｽﾊﾟｰｿﾝに聞いた｢ｸﾞﾛｰﾊﾞﾙ化社会への準備と心構え(前編)｣ - 年収0000万円研究所 vol.00,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,年収 0000 万 円 の ﾋﾞｼﾞﾈｽﾊﾟｰｿﾝ に 聞く た ｢ ｸﾞﾛｰﾊﾞﾙ 化 社会 へ の 準備 と 心構え ( 前編 )｣   -   年収 0000 万 円 研究所   vol . 00 ,年収 0000 ﾋﾞｼﾞﾈｽﾊﾟｰｿﾝ 聞く ｸﾞﾛｰﾊﾞﾙ 社会 準備 心構え 前編 )｣ 年収 0000 研究所 vol 00 
206,4,日本初上陸のｱﾛﾏｺｽﾒを“現地価格”でget!【ｸｰﾎﾟﾝ有り】,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,日本 初 上陸 の ｱﾛﾏｺｽﾒ を “ 現地 価格 ” で get !【 ｸｰﾎﾟﾝ 有る 】 ,日本 上陸 ｱﾛﾏｺｽﾒ 現地 価格 get !【 ｸｰﾎﾟﾝ 有る 
207,1,西原理恵子のｸﾋﾞ騒動で､ﾏﾂｺを絶賛､西原を非難する声でまっぷたつに,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,西原 理恵子 の ｸﾋﾞ 騒動 で ､ ﾏﾂｺ を 絶賛 ､ 西原 を 非難 する 声 で まっぷたつ に ,西原 理恵子 ｸﾋﾞ 騒動 ﾏﾂｺ 絶賛 西原 非難 する まっぷたつ 
208,0,【国内初!ｸｱｯﾄﾞｺｱcpu搭載ｽﾏﾎ｢arrows x f-00d｣｢arrows z isw00f｣特集】,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,【 国内 初 ! ｸｱｯﾄﾞｺｱ cpu 搭載 ｽﾏﾎ ｢ arrows   x   f - 00 d ｣｢ arrows   z   isw 00 f ｣ 特集 】 ,国内 ｸｱｯﾄﾞｺｱ cpu 搭載 ｽﾏﾎ arrows 00 ｣｢ arrows isw 00 特集 
209,5,天海祐希がﾊﾘｳｯﾄﾞ進出､『ﾘｱﾙ･ｽﾃｨｰﾙ』で実写映画の吹き替え初挑戦,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,天海 祐希 が ﾊﾘｳｯﾄﾞ 進出 ､『 ﾘｱﾙ ･ ｽﾃｨｰﾙ 』 で 実写 映画 の 吹き替え 初 挑戦 ,天海 祐希 ﾊﾘｳｯﾄﾞ 進出 ､『 ﾘｱﾙ ｽﾃｨｰﾙ 実写 映画 吹き替え 挑戦 
210,4,化粧品をすぐ変えるとはやく老ける/意外な飲み物で楽ﾔｾなど?【ﾋﾞｭｰﾃｨｰ】週間ﾗﾝｷﾝｸﾞ,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,化粧 品 を すぐ 変える と はやい 老ける / 意外 だ 飲み物 で 楽 ﾔｾ など ? 【 ﾋﾞｭｰﾃｨｰ 】 週間 ﾗﾝｷﾝｸﾞ ,化粧 すぐ 変える はやい 老ける 意外 飲み物 ﾔｾ など ﾋﾞｭｰﾃｨｰ 週間 ﾗﾝｷﾝｸﾞ 
211,0,nttﾄﾞｺﾓ､xperia arc so-00cのｿﾌﾄｳｪｱ更新を適用すると起動しない場合があるとして一時中断,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,ntt ﾄﾞｺﾓ ､ xperia   arc   so - 00 c の ｿﾌﾄｳｪｱ 更新 を 適用 する と 起動 する ない 場合 が ある として 一時 中断 ,ntt ﾄﾞｺﾓ xperia arc so 00 ｿﾌﾄｳｪｱ 更新 適用 する 起動 する ない 場合 ある として 一時 中断 
212,3,幸福感が減る冬は｢別れの決断｣に注意!,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,幸福 感 が 減る 冬 は ｢ 別れ の 決断 ｣ に 注意 ! ,幸福 減る 別れ 決断 注意 
213,3,｢おばさん｣と呼ばれたら? そのときあなたは? ,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,｢ おばさん ｣ と 呼ぶ れる た ?   その とき あなた は ? ,おばさん 呼ぶ れる その とき あなた 
214,6,ｹｰｽによっては0千円も節約! 0g回線を使わずにwimaxとwifiｵﾝﾘｰでｽﾏﾎ利用,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,ｹｰｽ によって は 0 千 円 も 節約 !   0 g 回線 を 使う ぬ に wimax と wifi ｵﾝﾘｰ で ｽﾏﾎ 利用 ,ｹｰｽ によって 節約 回線 使う wimax wifi ｵﾝﾘｰ ｽﾏﾎ 利用 
215,2,別れる? 続ける?0月末で決断を迫る査定ｻｰﾋﾞｽ,0.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,別れる ?   続ける ? 0 月末 で 決断 を 迫る 査定 ｻｰﾋﾞｽ ,別れる 続ける 月末 決断 迫る 査定 ｻｰﾋﾞｽ 
216,3,恋と仕事のﾏﾝﾈﾘ打破ﾃｸﾆｯｸとは?,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,恋 と 仕事 の ﾏﾝﾈﾘ 打破 ﾃｸﾆｯｸ と は ? ,仕事 ﾏﾝﾈﾘ 打破 ﾃｸﾆｯｸ 
217,0,ip電話ｻｰﾋﾞｽ｢000 plus｣の新機能を中心に盛り上がるﾜｲﾔﾚｽｼﾞｬﾊﾟﾝ0000のnttｺﾐｭﾆｹｰｼｮﾝｽﾞﾌﾞｰｽ【ﾚﾎﾟｰﾄ】,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,ip 電話 ｻｰﾋﾞｽ ｢ 000   plus ｣ の 新 機能 を 中心 に 盛り上がる ﾜｲﾔﾚｽｼﾞｬﾊﾟﾝ 0000 の ntt ｺﾐｭﾆｹｰｼｮﾝｽﾞﾌﾞｰｽ 【 ﾚﾎﾟｰﾄ 】 ,ip 電話 ｻｰﾋﾞｽ 000 plus 機能 中心 盛り上がる ﾜｲﾔﾚｽｼﾞｬﾊﾟﾝ 0000 ntt ｺﾐｭﾆｹｰｼｮﾝｽﾞﾌﾞｰｽ ﾚﾎﾟｰﾄ 
218,7,前代未聞の不祥事､ｽｲｽのﾁｰﾑがﾘｰｸﾞから追放,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,前代未聞 の 不祥事 ､ ｽｲｽ の ﾁｰﾑ が ﾘｰｸﾞ から 追放 ,前代未聞 不祥事 ｽｲｽ ﾁｰﾑ ﾘｰｸﾞ から 追放 
219,3,親しい女友達にも言えない身体の悩みありますか?,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,親しい 女 友達 に も 言える ない 身体 の 悩み ある ます か ? ,親しい 友達 言える ない 身体 悩み ある ます 
220,4,【終了しました】“地球に優しく､人に優しい”天然成分を追求した｢burt′s bees｣のﾅﾁｭﾗﾙｹｱｺｽﾒｾｯﾄを0名様にﾌﾟﾚｾﾞﾝﾄ,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,【 終了 する ます た 】 “ 地球 に 優しい ､ 人 に 優しい ” 天然 成分 を 追求 する た ｢ burt ′ s   bees ｣ の ﾅﾁｭﾗﾙｹｱｺｽﾒｾｯﾄ を 0 名 様 に ﾌﾟﾚｾﾞﾝﾄ ,終了 する ます 地球 優しい 優しい 天然 成分 追求 する burt bees ﾅﾁｭﾗﾙｹｱｺｽﾒｾｯﾄ ﾌﾟﾚｾﾞﾝﾄ 
221,7,岩隈､ﾏﾘﾅｰｽﾞ入団に｢“一番に必要としてくれた”というのを感じれた｣,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,岩隈 ､ ﾏﾘﾅｰｽﾞ 入団 に ｢“ 一 番 に 必要 と する て くれる た ” という の を 感じる れる た ｣ ,岩隈 ﾏﾘﾅｰｽﾞ 入団 ｢“ 必要 する くれる という 感じる れる 
222,3,極端な言動のｱﾗﾌｫｰは『見放され女』予備軍に!?,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,極端 だ 言動 の ｱﾗﾌｫｰ は 『 見放す れる 女 』 予備 軍 に !? ,極端 言動 ｱﾗﾌｫｰ 見放す れる 予備 !? 
223,0,motorola､防水･防塵対応の前面qwertyｷｰﾎﾞｰﾄﾞ搭載androidｽﾏｰﾄﾌｫﾝ｢defy pro｣を発表,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,motorola ､ 防水 ･ 防塵 対応 の 前面 qwerty ｷｰﾎﾞｰﾄﾞ 搭載 android ｽﾏｰﾄﾌｫﾝ ｢ defy   pro ｣ を 発表 ,motorola 防水 防塵 対応 前面 qwerty ｷｰﾎﾞｰﾄﾞ 搭載 android ｽﾏｰﾄﾌｫﾝ defy pro 発表 
224,3,ﾊﾞﾌﾞﾙ独女とﾛｽｼﾞｪﾈ独女,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,ﾊﾞﾌﾞﾙ 独 女 と ﾛｽｼﾞｪﾈ 独 女 ,ﾊﾞﾌﾞﾙ ﾛｽｼﾞｪﾈ 
225,1,ﾌﾟﾛ野球選手と女子ｱﾅの熱愛ｽｸｰﾌﾟ発覚,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,ﾌﾟﾛ 野球 選手 と 女子 ｱﾅ の 熱愛 ｽｸｰﾌﾟ 発覚 ,ﾌﾟﾛ 野球 選手 女子 ｱﾅ 熱愛 ｽｸｰﾌﾟ 発覚 
226,3,朝の紅茶で仕事の効率ｱｯﾌﾟ?0分でやる気をﾁｬｰｼﾞできる｢休活0ｶ条｣,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,朝 の 紅茶 で 仕事 の 効率 ｱｯﾌﾟ ? 0 分 で やる気 を ﾁｬｰｼﾞ できる ｢ 休 活 0 ｶ 条 ｣ ,紅茶 仕事 効率 ｱｯﾌﾟ やる気 ﾁｬｰｼﾞ できる 
227,8,流行のﾐﾗｰﾚｽｶﾒﾗがﾆｺﾝからもついに!｢nikon 0 j0｣｢nikon 0 v0｣が発表,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,流行 の ﾐﾗｰﾚｽｶﾒﾗ が ﾆｺﾝ から も ついに !｢ nikon   0   j 0 ｣｢ nikon   0   v 0 ｣ が 発表 ,流行 ﾐﾗｰﾚｽｶﾒﾗ ﾆｺﾝ から ついに !｢ nikon ｣｢ nikon 発表 
228,5,世界の巨匠･ｽﾋﾟﾙﾊﾞｰｸﾞ最新作と関西の巨匠が異色ｺﾗﾎﾞ,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,世界 の 巨匠 ･ ｽﾋﾟﾙﾊﾞｰｸﾞ 最新 作 と 関西 の 巨匠 が 異色 ｺﾗﾎﾞ ,世界 巨匠 ｽﾋﾟﾙﾊﾞｰｸﾞ 最新 関西 巨匠 異色 ｺﾗﾎﾞ 
229,2,ｹｰﾀｲで“ﾑﾗﾑﾗ”､理想の彼女とﾃﾞｰﾄ体験,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,ｹｰﾀｲ で “ ﾑﾗﾑﾗ ” ､ 理想 の 彼女 と ﾃﾞｰﾄ 体験 ,ｹｰﾀｲ ﾑﾗﾑﾗ 理想 彼女 ﾃﾞｰﾄ 体験 
230,7,ﾌｧﾝは複雑!? denaﾍﾞｲ､大胆ながらも軽率な企画を発表,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,ﾌｧﾝ は 複雑 !?   dena ﾍﾞｲ ､ 大胆 ながら も 軽率 だ 企画 を 発表 ,ﾌｧﾝ 複雑 !? dena ﾍﾞｲ 大胆 ながら 軽率 企画 発表 
231,1,“すき家のﾊﾞｲﾄ”が｢嘔吐物を鍋に入れた｣とﾂｲｰﾄし炎上,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,“ すき 家 の ﾊﾞｲﾄ ” が ｢ 嘔吐 物 を 鍋 に 入れる た ｣ と ﾂｲｰﾄ する 炎上 ,すき ﾊﾞｲﾄ 嘔吐 入れる ﾂｲｰﾄ する 炎上 
232,3,“あげまん女”って何ですか?,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,“ あげる ま ん 女 ” って 何 です か ? ,あげる って です 
233,3,既婚女性の馴れ初め話に恋愛を学ぶ,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,既婚 女性 の 馴れ初め 話 に 恋愛 を 学ぶ ,既婚 女性 馴れ初め 恋愛 学ぶ 
234,3,ﾓﾝｽﾀｰに出会ってしまったら?,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,ﾓﾝｽﾀｰ に 出会う て しまう た ? ,ﾓﾝｽﾀｰ 出会う しまう 
235,0,0000年夏ﾓﾃﾞﾙでおすすめのｽﾏｰﾄﾌｫﾝはこれだ?夏ﾓﾃﾞﾙを買わないこれだけの理由(新しもの好きｴﾝｼﾞﾆｱえど編),0.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,False,False,0000 年 夏 ﾓﾃﾞﾙ で おすすめ の ｽﾏｰﾄﾌｫﾝ は これ だ ? 夏 ﾓﾃﾞﾙ を 買う ない これ だけ の 理由 ( 新しもの 好き ｴﾝｼﾞﾆｱ え ど 編 ) ,0000 ﾓﾃﾞﾙ おすすめ ｽﾏｰﾄﾌｫﾝ これ ﾓﾃﾞﾙ 買う ない これ だけ 理由 新しもの 好き ｴﾝｼﾞﾆｱ 
236,3,どうやっても貯められない00代女子の貯金改革!! vol.0｢貯金の第一歩は支出を知ることから!｣presented by ゆるっとcafe,0.0,0.0,70.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,False,False,False,True,どう やる て も 貯める られる ない 00 代 女子 の 貯金 改革 !!   vol . 0 ｢ 貯金 の 第一歩 は 支出 を 知る こと から !｣ presented   by   ゆるい っと cafe ,どう やる 貯める られる ない 00 女子 貯金 改革 !! vol 貯金 第一歩 支出 知る こと から !｣ presented by ゆるい っと cafe 
237,5,【dvdｴﾝﾀｰ!】ｱﾒﾘｶ政府が極秘に輸送した“誰にも話してはいけない秘密”,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,【 dvd ｴﾝﾀｰ !】 ｱﾒﾘｶ 政府 が 極秘 に 輸送 する た “ 誰 に も 話す て は いける ない 秘密 ” ,dvd ｴﾝﾀｰ !】 ｱﾒﾘｶ 政府 極秘 輸送 する 話す いける ない 秘密 
238,6,ﾃﾞｻﾞｲﾝ変更や調整ﾃｸﾆｯｸ tumblr使いこなしﾃｸﾆｯｸ【知っ得!虎の巻】,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,ﾃﾞｻﾞｲﾝ 変更 や 調整 ﾃｸﾆｯｸ   tumblr 使いこなす ﾃｸﾆｯｸ 【 知る 得る ! 虎の巻 】 ,ﾃﾞｻﾞｲﾝ 変更 調整 ﾃｸﾆｯｸ tumblr 使いこなす ﾃｸﾆｯｸ 知る 得る 虎の巻 
239,1,さんま､ﾏﾝuに｢日本人は入ってほしくない｣と発言し､ひんしゅく買う,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,さんま ､ ﾏﾝ u に ｢ 日本人 は 入る て ほしい ない ｣ と 発言 する ､ ひんしゅく 買う ,さんま ﾏﾝ 日本人 入る ほしい ない 発言 する ひんしゅく 買う 
240,8,寝つけない夜に寝室で愛用…滝ｸﾘもｵｽｽﾒのｽﾏｰﾄavﾗｲﾌはﾊﾟﾅｿﾆｯｸでﾁｪｯｸ【話題】,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,寝つける ない 夜 に 寝る 室 で 愛用 … 滝 ｸﾘ も ｵｽｽﾒ の ｽﾏｰﾄ av ﾗｲﾌ は ﾊﾟﾅｿﾆｯｸ で ﾁｪｯｸ 【 話題 】 ,寝つける ない 寝る 愛用 ｸﾘ ｵｽｽﾒ ｽﾏｰﾄ av ﾗｲﾌ ﾊﾟﾅｿﾆｯｸ ﾁｪｯｸ 話題 
241,1,江川紹子氏を激怒させた山路徹氏のｽﾀｯﾌ,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,江川 紹子氏 を 激怒 する せる た 山路 徹 氏 の ｽﾀｯﾌ ,江川 紹子氏 激怒 する せる 山路 ｽﾀｯﾌ 
242,7,北京五輪でまさかの失策､g.g.佐藤の妻｢一言“死にたい”って｣,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,北京 五輪 で まさかの 失策 ､ g . g . 佐藤 の 妻 ｢ 一言 “ 死ぬ たい ” って ｣ ,北京 五輪 まさかの 失策 佐藤 一言 死ぬ たい って 
243,1,｢尋常じゃない｣｢精神ﾎﾞﾛﾎﾞﾛ｣ske00松井を追い詰めた過酷な状況,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,｢ 尋常 じゃ ない ｣｢ 精神 ﾎﾞﾛﾎﾞﾛ ｣ ske 00 松井 を 追い詰める た 過酷 だ 状況 ,尋常 じゃ ない ｣｢ 精神 ﾎﾞﾛﾎﾞﾛ ske 00 松井 追い詰める 過酷 状況 
244,1,岡村の“韓流推し”にﾈｯﾄﾕｰｻﾞｰから戸惑いの声,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,岡村 の “ 韓 流 推す ” に ﾈｯﾄﾕｰｻﾞｰ から 戸惑い の 声 ,岡村 推す ﾈｯﾄﾕｰｻﾞｰ から 戸惑い 
245,4,永遠の恋愛ﾃｰﾏにﾊﾏった杉崎ｱﾅ､涌井投手が破局,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,永遠 の 恋愛 ﾃｰﾏ に ﾊﾏ く た 杉崎 ｱﾅ ､ 涌井 投手 が 破局 ,永遠 恋愛 ﾃｰﾏ ﾊﾏ 杉崎 ｱﾅ 涌井 投手 破局 
